schema_version,dataset_fingerprint,assignment_id,reviewer_id,annotation_status,packet_order,evidence_id,display_order,candidate_id,formality_score,evidence_grounding_score,answerability_score,packet_skipped,skip_reason,notes,started_at,completed_at,active_seconds,question,options,correct,answer,video_1_user,video_1_source,video_2_user,video_2_source,evidence_reviewed,source_csv
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1::candidate_02,3,2,1,false,,,Sun Aug 09 2026 01:46:35 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:51:03 GMT-0400 (Eastern Daylight Time),270,"While we were unpacking the long cardboard box at the table, I remember seeing someone pull out a roll of wrapping paper. Which pattern was on that roll?","[""A blue and white geometric pattern"",""A red and black plaid design"",""A solid dark green color"",""A yellow floral print"",""A black and white checkerboard pattern""]",A,A blue and white geometric pattern,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11363000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11363000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1::candidate_03,3,1,1,false,,,Sun Aug 09 2026 01:46:35 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:51:03 GMT-0400 (Eastern Daylight Time),270,I noticed there was a roll of wrapping paper with a blue and white geometric pattern on it. Where did the person in the white shirt put that roll after taking it out of the long box?,"[""Placed it back inside the long cardboard box"",""Laid it flat on the table with the flowers"",""Held it in their hands while standing"",""Passed it to the person in the black top"",""Set it on the floor near the whiteboard""]",A,Placed it back inside the long cardboard box,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11363000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11363000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1::candidate_05,2,2,1,false,,,Sun Aug 09 2026 01:46:35 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:51:03 GMT-0400 (Eastern Daylight Time),270,What specific item was the person in the white shirt holding while standing next to the table?,"[""A pair of black scissors"",""A roll of blue and white wrapping paper"",""A bundle of green stems"",""A long brown cardboard box"",""A black camera case""]",B,A roll of blue and white wrapping paper,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11363000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11363000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1::candidate_04,2,2,1,false,,,Sun Aug 09 2026 01:46:35 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:51:03 GMT-0400 (Eastern Daylight Time),270,I'm looking at the person wearing the white shirt who is helping us unpack the box at the table. What color is their hair?,"[""Dark brown"",""Blonde"",""Pink"",""Red"",""Black""]",C,Pink,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11363000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11363000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11363000_A4_A6_0-1::candidate_01,3,1,1,false,,,Sun Aug 09 2026 01:46:35 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:51:03 GMT-0400 (Eastern Daylight Time),270,"I remember looking at a small green card that was tucked into the bouquet, but I couldn't see the front of it. What was printed on that card?","[""A yellow flower illustration"",""A blue and white geometric pattern"",""A red heart design"",""A handwritten note"",""A black and white barcode""]",B,A blue and white geometric pattern,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11363000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11363000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1::candidate_02,3,3,2,false,,,Sun Aug 09 2026 01:51:06 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:56:35 GMT-0400 (Eastern Daylight Time),330,"In the room where we were gathering, what was the artwork hanging above the bed in the bedroom next door?","[""A yellow painting of a cartoon character"",""A framed black and white photograph"",""A large map of the city"",""A landscape painting of a forest"",""A whiteboard with a schedule written on it""]",A,A yellow painting of a cartoon character,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_11383000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11383000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1::candidate_03,2,3,2,false,,,Sun Aug 09 2026 01:51:06 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:56:35 GMT-0400 (Eastern Daylight Time),330,"In the room with the bed and computer desk that is visible through the doorway, what is the image on the yellow poster hanging above the bed?","[""A black and white photograph of a landscape"",""A colorful abstract painting with geometric shapes"",""A whiteboard with a schedule written on it"",""A cartoon drawing of a white creature"",""A framed map of the local city area""]",D,A cartoon drawing of a white creature,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_11383000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11383000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1::candidate_01,3,3,2,false,,,Sun Aug 09 2026 01:51:06 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:56:35 GMT-0400 (Eastern Daylight Time),330,What was written on the whiteboard behind the table where we were gathering?,"[""A list of items with red and blue markers"",""A large map of the city"",""A daily schedule with time slots"",""A drawing of a cartoon character"",""A diagram with geometric shapes""]",A,A list of items with red and blue markers,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_11383000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11383000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1::candidate_05,3,1,1,false,,,Sun Aug 09 2026 01:51:06 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:56:35 GMT-0400 (Eastern Daylight Time),330,"I can see the group gathered around the table with the checkered cloth, but I'm wondering what is leaning against the wall right next to the whiteboard. Is it a large mirror, a poster, or something else?","[""A tall wooden wardrobe"",""A large framed painting"",""A large full-length mirror"",""A set of tall bookshelves"",""A standing air conditioner""]",C,A large full-length mirror,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_11383000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11383000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1::candidate_04,2,3,2,false,,,Sun Aug 09 2026 01:51:06 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:56:35 GMT-0400 (Eastern Daylight Time),330,"I can see the whiteboard behind the group, but I'm curious about the colorful items attached to the side of it. Which colors of magnets are actually holding the notes up?","[""A mix of red, blue, and purple magnets"",""Only red and white magnets"",""Only black and white magnets"",""A mix of yellow and green magnets"",""Only blue and silver magnets""]",A,"A mix of red, blue, and purple magnets",Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_11383000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11383000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11383000_A1_A6_0-1::candidate_06,2,2,1,false,,,Sun Aug 09 2026 01:51:06 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 01:56:35 GMT-0400 (Eastern Daylight Time),330,"I can see the group gathered around the table with the checkered cloth, but I'm wondering what is leaning against the wall right next to the whiteboard. Is it a large mirror, a poster, or something else?","[""A tall wooden wardrobe"",""A large framed painting"",""A whiteboard on a stand"",""A set of tall bookshelves"",""A standing air conditioner""]",C,A whiteboard on a stand,Jake,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_11383000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11383000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,7,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1::candidate_01,3,1,1,false,,,Sun Aug 09 2026 01:56:36 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:16:29 GMT-0400 (Eastern Daylight Time),1195,"When we were working on the flowers at the table, what was the person wearing the white shirt doing while I was handling the green stems?","[""Standing by the whiteboard holding a phone"",""Sitting on the floor arranging greenery"",""Cutting the flower stems with scissors"",""Wrapping the bouquet in red paper"",""Typing on a laptop computer""]",C,Cutting the flower stems with scissors,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,7,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1::candidate_02,3,1,1,false,,,Sun Aug 09 2026 01:56:36 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:16:29 GMT-0400 (Eastern Daylight Time),1195,"I was handling the green flower stems, but I couldn't see the other side of the table clearly. What color were the flowers that the person in the white shirt was arranging?","[""Pink carnations"",""White lilies"",""Red roses"",""Yellow sunflowers"",""Purple lavender""]",A,Pink carnations,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,7,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1::candidate_06,2,2,2,false,,,Sun Aug 09 2026 01:56:36 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:16:29 GMT-0400 (Eastern Daylight Time),1195,"I was looking down at the table while we were arranging the flowers, but I couldn't see the whole group. Which person was sitting at the table wearing a dark top while the person in the white shirt was cutting the flower stems?","[""A person in a black jacket"",""A person in a blue t-shirt"",""A person in a peach-colored shirt"",""A person in a grey sweatshirt"",""A person in a white t-shirt""]",A,A person in a black jacket,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,7,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1::candidate_04,2,3,3,false,,,Sun Aug 09 2026 01:56:36 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:16:29 GMT-0400 (Eastern Daylight Time),1195,"I was standing by the table with the checkered cloth and looking at the person in the peach-colored shirt standing near the whiteboard. From my view, I could see their shirt but couldn't clearly see what they were wearing on their legs. What were they wearing on their lower body?","[""Dark-colored shorts"",""Light-colored pants"",""Blue jeans"",""A dark skirt"",""Black leggings""]",B,Light-colored pants,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,7,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1,5,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1::candidate_03,2,2,1,false,,,Sun Aug 09 2026 01:56:36 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:16:29 GMT-0400 (Eastern Daylight Time),1195,"I was focused on trimming the stems of the green flowers, but I couldn't see past the pink carnations on the table. What type of flowers were in the clear vase on the far side of the table?","[""Pink carnations"",""Red roses"",""White lilies"",""Yellow sunflowers"",""Purple lavender""]",A,Pink carnations,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,7,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1,6,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11390000_A2_A4_0-1::candidate_05,3,3,3,false,,,Sun Aug 09 2026 01:56:36 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:16:29 GMT-0400 (Eastern Daylight Time),1195,"I was looking at the person in the peach-colored shirt standing near the whiteboard, but I couldn't see what they were wearing on their legs from my angle. What were they wearing on their lower body?","[""Dark-colored shorts"",""Light-colored pants"",""Blue jeans"",""A dark skirt"",""Black leggings""]",B,Light-colored pants,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11390000.mp4,Lucia,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_11390000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,8,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1,1,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1::candidate_02,3,1,1,false,,,Sun Aug 09 2026 02:16:31 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:23:00 GMT-0400 (Eastern Daylight Time),419,"I was busy trimming these green stems at the table, but I missed what happened with the person in the blue shirt. Where did they end up going?","[""They stayed seated at the table to help with the flowers."",""They walked out the white door into the hallway."",""They went into the room with the whiteboard."",""They left the room through the kitchen window."",""They sat down in the chair next to the window.""]",B,They walked out the white door into the hallway.,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11423000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11423000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,8,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1,2,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1::candidate_03,2,1,1,false,,,Sun Aug 09 2026 02:16:31 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:23:00 GMT-0400 (Eastern Daylight Time),419,"I noticed the person in the blue shirt and shorts moving around the room, but I was too focused on the flowers to see where they went. Which room did they enter?","[""They went into the kitchen area by the window."",""They entered the room with the whiteboard."",""They went into the bedroom with the bed and the yellow cartoon wall art."",""They left the apartment through the main entrance door."",""They went into the bathroom next to the kitchen.""]",C,They went into the bedroom with the bed and the yellow cartoon wall art.,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11423000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11423000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,8,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1,3,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1::candidate_05,2,1,1,false,,,Sun Aug 09 2026 02:16:31 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:23:00 GMT-0400 (Eastern Daylight Time),419,"While I was cutting the green stems at the table, did the person in the white shirt who was standing nearby stay in that spot, or did they move to a different room?","[""They stayed standing at the table near the whiteboard"",""They walked out of the room through the open door"",""They moved to the kitchen area by the window"",""They sat down on the chair beside the person with pink hair"",""They went into the room with the projector screen""]",B,They walked out of the room through the open door,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11423000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11423000.mp4,true,day1_4_annotated_20
egolife_rlhf_packet_ranking_v2,fc8ae24487bab271f513,day1_4_full_day_98_packets,xl6775,completed,8,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1,4,EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY1_11423000_A2_A6_0-1::candidate_04,2,1,1,false,,,Sun Aug 09 2026 02:16:31 GMT-0400 (Eastern Daylight Time),Sun Aug 09 2026 02:23:00 GMT-0400 (Eastern Daylight Time),419,"I was busy trimming the flower stems at the table, so I didn't get a good look at the person in the blue shirt. Did they stay in the room, or did they go somewhere else?","[""They stayed and sat down at the table."",""They walked out through the open door into the bedroom with the yellow cartoon art."",""They went into the kitchen near the window."",""They left the apartment through the front door."",""They went into the bathroom.""]",B,They walked out through the open door into the bedroom with the yellow cartoon art.,Alice,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_11423000.mp4,Shure,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_11423000.mp4,true,day1_4_annotated_20
