"schema_version","dataset_fingerprint","assignment_id","reviewer_id","annotation_status","packet_order","evidence_id","display_order","candidate_id","formality_score","evidence_grounding_score","answerability_score","fea_total_score","aggregate_rank","packet_skipped","skip_reason","notes","started_at","completed_at","active_seconds","question","options","correct","answer","video_1_user","video_1_source","video_2_user","video_2_source"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11120000_A1_A6_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11120000_A1_A6_0-1::candidate_01","1","2","2","5","2","false","","","2026-08-06T19:43:01.546Z","2026-08-06T20:18:10.479Z","608","I was looking around the room with the projector screen and the table full of flowers, and I noticed you were sitting at a desk nearby. What was displayed on the laptop screen in front of you?","[""A video playback interface"",""A thank you for downloading page"",""A list of system settings"",""A web browser with multiple tabs"",""A photo gallery application""]","B","A thank you for downloading page","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11120000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11120000_A1_A6_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11120000_A1_A6_0-1::candidate_05","2","1","2","5","3","false","","","2026-08-06T19:43:01.546Z","2026-08-06T20:18:10.479Z","608","I was walking around the living room with the white screen and saw a red soda can sitting on the desk. What message was displayed on the laptop screen right next to that can?","[""A video player interface"",""A thank you for downloading message"",""A social media news feed"",""A system update prompt"",""An email inbox view""]","B","A thank you for downloading message","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11120000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11120000_A1_A6_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11120000_A1_A6_0-1::candidate_03","3","1","1","5","6","false","","","2026-08-06T19:43:01.546Z","2026-08-06T20:18:10.479Z","608","I saw a white bottle with a red cap sitting on the desk near the laptop, but I couldn't see the whole label. What was the brand name written on that bottle?","[""It said \""Nivea\"" on the front"",""It said \""Dettol\"" on the front"",""It said \""Colgate\"" on the front"",""It said \""Vaseline\"" on the front"",""It said \""Lifebuoy\"" on the front""]","B","It said ""Dettol"" on the front","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11120000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11120000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1::candidate_05","3","1","1","5","2","false","","","2026-08-06T19:43:02.258Z","2026-08-06T20:35:08.716Z","1016","I was heading toward the hallway and saw the staircase going up, but I couldn't see the bottom clearly. Was there anything sitting on the floor at the base of those stairs?","[""A cardboard box was sitting on the floor"",""A pair of shoes was lined up by the door"",""The floor was completely empty"",""A pile of books was stacked against the wall"",""A plastic bag was on the ground""]","A","A cardboard box was sitting on the floor","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11133000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11133000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1::candidate_06","1","1","1","3","6","false","","","2026-08-06T19:43:02.258Z","2026-08-06T20:35:08.716Z","1016","I saw a person walking around the living room area with the projector screen. What color pants were they wearing?","[""Bright pink patterned pants"",""Solid black sweatpants"",""Light blue denim jeans"",""Beige chinos"",""Dark grey athletic pants""]","A","Bright pink patterned pants","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11133000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11133000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1::candidate_01","1","1","1","3","5","false","","","2026-08-06T19:43:02.258Z","2026-08-06T20:35:08.716Z","1016","I was looking at my messy bed with the laptop and the black bag, and then I saw someone in a white top moving around the room with the whiteboard. When I got a look at the room with the big projector screen and the wooden desk, what color pants was that person wearing?","[""Red pants with white polka dots"",""Black athletic leggings"",""Dark blue jeans"",""Beige cargo pants"",""White sweatpants""]","A","Red pants with white polka dots","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11133000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11133000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1::candidate_03","2","1","1","4","3","false","","","2026-08-06T19:43:02.258Z","2026-08-06T20:35:08.716Z","1016","I was in the bedroom with the white futon and laptop, and then I saw someone moving in the room with the whiteboard. When I looked over at the room with the projector screen and wooden desk, what color pants was that person wearing?","[""Red pants with white polka dots"",""Black athletic leggings"",""Dark blue jeans"",""Beige cargo pants"",""White sweatpants""]","A","Red pants with white polka dots","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11133000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11133000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1::candidate_04","2","3","2","7","1","false","","","2026-08-06T19:43:02.258Z","2026-08-06T20:35:08.716Z","1016","I was hanging out in the bedroom with the white sofa bed and then headed toward the hallway, but I couldn't really see what was happening in the living room with the projector screen. Did anyone happen to walk through that living room area while I was upstairs?","[""A person wearing a black t-shirt and red patterned pants walked across the room"",""A person in a white shirt was sitting at the desk"",""No one was in the living room at all"",""A person in a blue dress walked past the window"",""Someone was standing by the kitchen counter""]","A","A person wearing a black t-shirt and red patterned pants walked across the room","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11133000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11133000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11133000_A1_A6_0-1::candidate_02","1","1","2","4","3","false","","","2026-08-06T19:43:02.258Z","2026-08-06T20:35:08.716Z","1016","I was in my bedroom with the white futon and laptop, and then I saw someone moving in the room with the whiteboard. When I looked over at the other room with the projector screen and wooden desk, what color pants was that person wearing?","[""Red pants with white polka dots"",""Black athletic leggings"",""Dark blue jeans"",""Beige cargo pants"",""White sweatpants""]","A","Red pants with white polka dots","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11133000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11133000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","7","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1::candidate_04","2","1","1","4","6","false","","","2026-08-06T19:43:02.661Z","2026-08-06T20:50:09.428Z","909","I was sitting on the floor in the room with the big projector screen and whiteboard. While I was there, the person in the orange shirt walked past. Which room did they enter?","[""The room with the checkered mat on the wall and a small wooden table"",""The room with the red door and a table covered in a checkered tablecloth"",""The room with the white bed and a laptop sitting on it"",""The room with the green shelving unit and a large potted plant"",""The room with the whiteboard easel and the wicker bean bag chairs""]","C","The room with the white bed and a laptop sitting on it","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11140000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","7","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1::candidate_01","3","2","1","6","1","false","","","2026-08-06T19:43:02.661Z","2026-08-06T20:50:09.428Z","909","I was looking at the whiteboard with the drawings on it in the room with the large projection screen, but I couldn't see the wall behind it from my angle. What was hanging on the wall directly above the whiteboard?","[""A framed picture of a dog"",""A framed picture of a cat"",""A long framed collage of various cat faces"",""A single large poster of a cat"",""An air conditioning unit""]","C","A long framed collage of various cat faces","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11140000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","7","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1::candidate_06","3","1","1","5","2","false","","","2026-08-06T19:43:02.661Z","2026-08-06T20:50:09.428Z","909","I was sitting on the floor in the room with the projector screen and whiteboard. I noticed the person in the orange shirt moving around, but I couldn't see where they ended up. Did they eventually sit down in that same room?","[""Yes, they were sitting on a small wooden bench next to the projector screen"",""Yes, they were standing near the table with the checkered tablecloth"",""No, they were standing in the hallway near the bedroom door"",""No, they had left the apartment entirely"",""Yes, they were sitting on the floor in the living room""]","A","Yes, they were sitting on a small wooden bench next to the projector screen","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11140000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","7","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1::candidate_02","2","1","1","4","4","false","","","2026-08-06T19:43:02.661Z","2026-08-06T20:50:09.428Z","909","I was looking for that long, rectangular picture frame with the grid of cat faces on it. I could see it clearly on the wall above the whiteboard, but I couldn't see what was on the wall right next to it. What was the large white unit mounted on the wall directly to the right of the cat picture?","[""A large projection screen"",""An air conditioning unit"",""A wall-mounted television"",""A decorative shelf"",""A framed landscape painting""]","B","An air conditioning unit","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11140000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","7","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1::candidate_03","2","1","1","4","5","false","","","2026-08-06T19:43:02.661Z","2026-08-06T20:50:09.428Z","909","I noticed the person in the orange shirt standing in the hallway near the bedroom door in my view, but they weren't in the living room area where I was sitting. Where did that person end up going?","[""They sat down on a bench next to the projection screen"",""They walked into the kitchen to prepare food"",""They went to the balcony outside the sliding door"",""They sat on the bed in the bedroom"",""They moved to the chair by the whiteboard""]","A","They sat down on a bench next to the projection screen","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11140000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","7","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11140000_A1_A6_0-1::candidate_05","3","1","1","5","3","false","","","2026-08-06T19:43:02.661Z","2026-08-06T20:50:09.428Z","909","I was sitting on the floor in the room with the projector screen while using my phone. I noticed the person in the orange shirt walking around, but I couldn't see into the other rooms clearly. Did they end up sitting down in the room with the whiteboard easel and wicker bean bags?","[""Yes, they were sitting on a small wooden bench next to the projector screen"",""Yes, they were standing near the table with the checkered tablecloth"",""No, they were standing in the hallway near the bedroom door"",""No, they had left the apartment entirely"",""Yes, they were sitting on the floor in the living room""]","A","Yes, they were sitting on a small wooden bench next to the projector screen","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11140000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11140000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","8","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11153000_A1_A6_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11153000_A1_A6_0-1::candidate_06","1","1","2","4","5","false","","","2026-08-06T19:43:02.946Z","2026-08-06T20:59:06.170Z","527","I was scrolling on my phone in the living room with the wooden floor. What did I see on the desk where I ended up working on the laptop?","[""A white bottle with a red cap"",""A blue water bottle"",""A stack of hardcover books"",""A silver thermos"",""A small potted plant""]","A","A white bottle with a red cap","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11153000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11153000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","8","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11153000_A1_A6_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11153000_A1_A6_0-1::candidate_04","2","3","2","7","3","false","","","2026-08-06T19:43:02.946Z","2026-08-06T20:59:06.170Z","527","I was looking at my phone in the living room and couldn't see into the other room. In the room with the projector screen, was there a red can sitting on the desk?","[""No, there was no red can on the desk"",""Yes, a red soda can was sitting on the desk"",""Yes, a red water bottle was sitting on the desk"",""Yes, a red coffee mug was sitting on the desk"",""Yes, a red thermos was sitting on the desk""]","B","Yes, a red soda can was sitting on the desk","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11153000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11153000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","8","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11153000_A1_A6_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY5_11153000_A1_A6_0-1::candidate_01","1","3","2","6","4","false","","","2026-08-06T19:43:02.946Z","2026-08-06T20:59:06.170Z","527","I was scrolling on my phone in the living room earlier, but I couldn't see the desk area where you were setting up. What kind of large white surface was hanging on the wall directly behind the laptop?","[""A large white projection screen"",""A framed family photo"",""A whiteboard with notes"",""A wall calendar"",""A window with blinds""]","A","A large white projection screen","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_11153000.mp4","Shure","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY5/DAY5_A6_SHURE_11153000.mp4"
